210681	123.8768	39.9812
210682	124.0729	40.5795
210624	124.9341	40.7661
210421	124.1365	41.75
210423	124.9243	42.1188
210422	124.8278	41.6351
210921	121.6955	42.1575
210922	122.4741	42.5237
211422	119.8348	40.7168
211421	120.0263	40.3051
211481	120.4755	40.5962
210726	122.2607	41.7996
210781	121.2855	41.1525
210727	121.3018	41.5349
211081	123.3125	41.42
211021	123.2198	41.0772
211121	122.0937	40.9649
211122	121.9521	41.1934
210124	123.2488	42.4152
210123	123.2735	42.7655
210122	122.7788	41.5668
210181	122.8664	42.0167
211224	123.9464	43.0004
